route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
B,29829578,"Gières, Plaine des Sports",12345-MGHLV09_ST0_15_HI2425,0,SEM_B_1,1,2
19,29638972,"Sassenage, L'Ovalie",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,1,SEM_19_2,1,2
17,29236788,"Grenoble, Verdun - Préfecture",12345-MAHLV06_ST0_0_HI2425,1,SEM_17_2,1,2
3,29740665,"Grenoble, Victor Hugo",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,SEM_C3_1,1,2
23,29926349,"Saint-Martin-d'Hères, Université - Bibliothèques",12345-MFHLV13_ST0_0_HI2425,1,,1,2
A,29542798,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,0,SEM_A_3,1,2
3,29552658,"Échirolles, Centre du graphisme",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,1,SEM_C3_2,1,2
8,29772400,"Grenoble, Victor Hugo - Belgrade",1234567-MSHDF02_ST6_4_HI2425,1,SEM_C8_1,1,2
80,29021066,"Crolles, Le Coteau",1234567-MIHD36_ST6_0_HI2425,1,SEM_80_2,1,2
6-HI2425,29930417,"Grenoble, Oxford",1234567-MSHSAH12_ST5_0_HI2425,0,SEM_C6_4,1,2
E,29063997,"Fontanil-Cornillon, Palluel",1234567-MGHD02_ST6_1_HI2425,1,SEM_E_1,1,2
C,29069891,"Seyssins, Le Prisme",12345-MGHLV10_ST0_13_HI2425,1,SEM_C_2,1,2
B,29843188,"Grenoble, Oxford",12345-MGHLV10_ST0_17_HI2425,1,SEM_B_2,1,2
8,29499215,"Gières, Université - Biologie",1234567-MSHSAH02_ST5_2_HI2425,0,SEM_C8_4,1,2
1,28952084,"Meylan, Maupertuis",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_C1_2,1,2
7,29975040,"Saint-Martin-d'Hères, Henri Wallon",1234567-MEHS12_ST5_1_HI2425,0,SEM_C7_3,1,2
24,29846812,"Grenoble, Verdun - Préfecture",12345-MAHLV06_ST0_0_HI2425,0,SEM_24_1,1,2
19,29651577,"Seyssins, Garlettes",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_19_1,1,2
7,29975120,"Seyssins, Comboire",1234567-MEHS12_ST5_1_HI2425,1,SEM_C7_4,1,2
A,29847130,"Fontaine, La Poya",12345-MEHLV10_ST0_3_HI2425,1,SEM_A_4,1,2
E,29034014,"Grenoble, Louise Michel",12345-MGHLV02_ST0_10_HI2425,0,SEM_E_2,1,2
19,29651553,"Sassenage, L'Ovalie",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_19_2,1,2
A,29542728,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,0,SEM_A_3,1,2
5,29536506,"Gières, Université - Biologie",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,1,SEM_C5_2,1,2
2,29322667,"Claix, Pont Rouge",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C2_2,1,2
E,29850918,"Grenoble, Louise Michel",1234567-MGHD12_ST6_2_HI2425,0,SEM_E_2,1,2
7,29747524,"Échirolles, Comboire",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,1,SEM_C7_2,1,2
15,28977756,"Domène, Les Arnauds",1234567-MAHS06_ST5_0_HI2425,0,SEM_15_6,1,2
3,29552159,"Grenoble, Victor Hugo",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,0,SEM_C3_1,1,2
41,29975873,"Corenc, La Garenne",12345-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_41_1,1,2
3,29740278,"Grenoble, Victor Hugo",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,SEM_C3_1,1,2
22,29645686,"Saint-Égrève, Saint Egrève Gare",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_22_3,1,2
19,29638955,"Seyssins, Garlettes",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,0,SEM_19_1,1,2
B,29150378,"Grenoble, Oxford",12345-MGHLV10_ST0_13_HI2425,1,SEM_B_2,1,2
18,29395319,"Meylan, Lycée du Grésivaudan",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_18_4,1,2
51,29056355,"Veurey-Voroize, Châtelard",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,1,SEM_51_3,1,2
1,29982571,"Meylan, Maupertuis",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C1_2,1,2
E,29839504,"Grenoble, Louise Michel",12345-MGHLV10_ST0_17_HI2425,0,SEM_E_2,1,2
18,29401608,"Poisat, Cimetière Intercommunal",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,0,SEM_18_3,1,2
A,29542720,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,0,SEM_A_3,1,2
8,30058133,"Gières, Université - IUT-STAPS",1234567-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_C8_4,1,2
B,29842956,"Gières, Plaine des Sports",12345-MGHLV10_ST0_17_HI2425,0,SEM_B_1,1,2
18,29395321,"Meylan, Lycée du Grésivaudan",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_18_4,1,2
C,29069877,"Seyssins, Le Prisme",12345-MGHLV10_ST0_13_HI2425,1,SEM_C_2,1,2
A,29847049,"Fontaine, La Poya",12345-MEHLV10_ST0_3_HI2425,1,SEM_A_4,1,2
6-HI2425,29894920,"Grenoble, Oxford",1234567-MSHDF12_ST6_0_HI2425,0,SEM_C6_2,1,2
8,29782786,"Grenoble, Victor Hugo - Belgrade",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C8_1,1,2
B,28900565,"Gières, Plaine des Sports",1234567-MGHD02_ST6_1_HI2425-MGHD12_ST6_2_HI2425,0,SEM_B_1,1,2
3,29740255,"Échirolles, Centre du graphisme",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_C3_2,1,2
20,29773878,"Veurey-Voroize, La Rive",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_20_2,1,2
88,29109942,"Saint-Martin-d'Hères, Université - Bibliothèques",12345-MIHLV09_ST0_5_HI2425,1,SEM_88_1,1,2
8,30054316,"Gières, Université - Biologie",1234567-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,0,SEM_C8_4,1,2
E,29273174,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_13_HI2425,1,SEM_E_1,1,2
E,29834835,"Fontanil-Cornillon, Palluel",12345-MGHLV09_ST0_15_HI2425-MGHLV09_ST0_16_HI2425,1,SEM_E_1,1,2
C,29830795,"Gières, Plaine des Sports",12345-MGHLV09_ST0_15_HI2425,0,SEM_C_1,1,2
10,29526408,"Échirolles, Marie Curie",12345-MFHLV05_ST0_0_HI2425,0,SEM_C10_1,1,2
7,29952506,"Seyssins, Comboire",12345-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_C7_2,1,2
A,29856975,"Fontaine, La Poya",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,1,SEM_A_4,1,2
B,29829535,"Grenoble, Oxford",12345-MGHLV09_ST0_15_HI2425,1,SEM_B_2,1,2
2,29191797,"Claix, Pont Rouge",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C2_2,1,2
6-HI2425,29926783,"Seyssins, Le Prisme",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C6_1,1,2
2,29322897,"Grenoble, Louise Michel",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C2_1,1,2
65,28973138,"Grenoble, Grand'place",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,,1,2
C,29835740,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV10_ST0_17_HI2425,0,SEM_C_1,1,2
A,29542791,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,0,SEM_A_3,1,2
A,29856852,"Fontaine, La Poya",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,1,SEM_A_4,1,2
C,29729818,"Seyssins, Le Prisme",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_C_2,1,2
2,29191635,"Claix, Pont Rouge",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C2_2,1,2
A,30018439,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_2_HI2425,0,SEM_A_3,1,2
1,29683792,"Meylan, Maupertuis",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,0,SEM_C1_2,1,2
8,30058760,"Grenoble, Victor Hugo - Belgrade",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C8_1,1,2
D,29846382,"Grenoble, Gares",12345-MGHLV10_ST0_17_HI2425,1,SEM_D_5,1,2
80,29021010,"Grenoble, Verdun - Préfecture",1234567-MIHS48_ST5_1_HI2425,0,SEM_80_1,1,2
6-HI2425nav,30027656,"Eybens, Maisons Neuves",12345-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,,1,2
5,29656341,"Grenoble, Palais de Justice - Gare",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C5_1,1,2
42,29178741,"Meylan, La Détourbe",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_42_1,1,2
B,29829747,"Grenoble, Oxford",12345-MGHLV09_ST0_15_HI2425,1,SEM_B_2,1,2
24,29002041,"Gières, Gières Gare - Chamandier",1234567-MAHS06_ST5_0_HI2425,1,SEM_24_2,1,2
D,29846342,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV10_ST0_17_HI2425,0,SEM_D_6,1,2
56,29776846,"Grenoble, Casamaures - Village",12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_56_2,1,2
A,30018551,"Fontaine, La Poya",12345-MEHLV11_ST8_2_HI2425,1,SEM_A_4,1,2
C,29751198,"Seyssins, Le Prisme",1234567-MGHD02_ST6_1_HI2425-MGHD12_ST6_2_HI2425,1,SEM_C_2,1,2
16,29772995,"Le Pont-de-Claix, Gendarmerie",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_16_6,1,2
8,30058809,"Grenoble, Victor Hugo - Belgrade",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C8_1,1,2
8,29782888,"Gières, Université - IUT-STAPS",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C8_4,1,2
4,29740618,"Eybens, Le Verderet",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,SEM_C4_1,1,2
7,29747894,"Échirolles, Comboire",1234567-MEHS02_ST5_1_HI2425,1,SEM_C7_2,1,2
80,29718523,"Grenoble, Verdun - Préfecture",12345-MIHLV11_ST0_0_HI2425,0,SEM_80_1,1,2
A,29847103,"Fontaine, La Poya",12345-MEHLV10_ST0_3_HI2425,1,SEM_A_4,1,2
E,29834969,"Grenoble, Louise Michel",12345-MGHLV09_ST0_15_HI2425-MGHLV09_ST0_16_HI2425,0,SEM_E_2,1,2
C,29729796,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,0,SEM_C_1,1,2
D,28887798,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHD02_ST6_1_HI2425-MGHD12_ST6_2_HI2425,0,SEM_D_6,1,2
7,29975188,"Seyssins, Comboire",1234567-MEHS12_ST5_1_HI2425,1,SEM_C7_4,1,2
11,29982236,"Voiron, Voiron Gare Routière Sud",12345-MIHLV11_ST0_0_HI2425,0,SEM_C11_2,1,2
A,29847323,"Fontaine, La Poya",12345-MEHLV10_ST0_3_HI2425,1,SEM_A_4,1,2
54,29178976,"Saint-Égrève, Pont de Vence",12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_54_2,1,2
7,29952497,"Seyssins, Comboire",12345-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_C7_4,1,2
16,29772962,"Le Pont-de-Claix, Gendarmerie",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_16_6,1,2
65,28973151,"Vizille, Le Péage",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_65_6,1,2
7,29975166,"Seyssins, Comboire",1234567-MEHS12_ST5_1_HI2425,1,SEM_C7_2,1,2
D,28879500,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,0,SEM_D_6,1,2
A,29847138,"Le Pont-de-Claix, L'Etoile",12345-MEHLV10_ST0_3_HI2425,0,SEM_A_3,1,2
E,29273570,"Grenoble, Louise Michel",12345-MGHLV10_ST0_13_HI2425,0,SEM_E_2,1,2
20,29612452,"Veurey-Voroize, La Rive",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,1,SEM_20_2,1,2
2,29191778,"Claix, Pont Rouge",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C2_2,1,2
E,29850908,"Fontanil-Cornillon, Palluel",1234567-MGHD12_ST6_2_HI2425,1,SEM_E_1,1,2
8,30046155,"Gières, Université - IUT-STAPS",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,0,SEM_C8_4,1,2
7,29975072,"Saint-Martin-d'Hères, Henri Wallon",1234567-MEHS12_ST5_1_HI2425,0,SEM_C7_3,1,2
25,29844614,"Vif, La Valonne",12345-MAHLV06_ST0_0_HI2425,0,SEM_25_1,1,2
C,29729899,"Seyssins, Le Prisme",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_C_2,1,2
8,29782807,"Gières, Université - IUT-STAPS",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C8_4,1,2
19,29639074,"Seyssins, Garlettes",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_19_1,1,2
4,29552782,"Eybens, Le Verderet",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,0,SEM_C4_1,1,2
8,30046038,"Grenoble, Victor Hugo - Belgrade",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,1,SEM_C8_1,1,2
A,29847171,"Fontaine, La Poya",12345-MEHLV10_ST0_3_HI2425,1,SEM_A_4,1,2
24,29846796,"Grenoble, Verdun - Préfecture",12345-MAHLV06_ST0_0_HI2425,0,SEM_24_1,1,2
15,28977854,"Grenoble, Verdun - Préfecture",1234567-MAHS06_ST5_0_HI2425,1,SEM_15_9,1,2
8,30058132,"Gières, Université - IUT-STAPS",1234567-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_C8_4,1,2
A,29847008,"Fontaine, La Poya",12345-MEHLV10_ST0_3_HI2425,1,SEM_A_4,1,2
8,30058195,"Grenoble, Victor Hugo - Belgrade",1234567-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,1,SEM_C8_1,1,2
19,29638978,"Sassenage, L'Ovalie",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,1,SEM_19_2,1,2
2,29322894,"Claix, Pont Rouge",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C2_2,1,2
6-HI2425,28794683,"Eybens, Maisons Neuves",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C6_3,1,2
E,29951388,"Grenoble, Louise Michel",12345-MGHLV12_ST0_1_HI2425,0,SEM_E_2,1,2
A,30018798,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_2_HI2425,0,SEM_A_3,1,2
C,29830762,"Gières, Plaine des Sports",12345-MGHLV09_ST0_15_HI2425,0,SEM_C_1,1,2
7,29750569,"Saint-Martin-d'Hères, Henri Wallon",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHW11_ST11_1_HI2425,0,SEM_C7_3,1,2
54,29178975,"Grenoble, Oxford",12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_54_1,1,2
18,29395302,"Meylan, Lycée du Grésivaudan",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_18_4,1,2
B,29829662,"Grenoble, Oxford",12345-MGHLV09_ST0_15_HI2425,1,SEM_B_2,1,2
E,29033988,"Fontanil-Cornillon, Palluel",12345-MGHLV02_ST0_10_HI2425,1,SEM_E_1,1,2
8,30058126,"Gières, Université - IUT-STAPS",1234567-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_C8_4,1,2
7,29747840,"Échirolles, Comboire",1234567-MEHS02_ST5_1_HI2425,1,SEM_C7_2,1,2
6-HI2425,29300470,"Grenoble, Oxford",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425,0,SEM_C6_4,1,2
A,29847015,"Fontaine, La Poya",12345-MEHLV10_ST0_3_HI2425,1,SEM_A_2,1,2
A,28908254,"Fontaine, La Poya",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,1,SEM_A_4,1,2
8,30058870,"Gières, Université - IUT-STAPS",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C8_4,1,2
A,29847257,"Le Pont-de-Claix, L'Etoile",12345-MEHLV10_ST0_3_HI2425,0,SEM_A_3,1,2
10,29179292,"Échirolles, Marie Curie",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,0,SEM_C10_1,1,2
C,29830703,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV09_ST0_15_HI2425,0,SEM_C_1,1,2
2,29191613,"Claix, Pont Rouge",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C2_2,1,2
C,29069928,"Gières, Plaine des Sports",12345-MGHLV10_ST0_13_HI2425,0,SEM_C_1,1,2
A,29847178,"Le Pont-de-Claix, L'Etoile",12345-MEHLV10_ST0_3_HI2425,0,SEM_A_3,1,2
16,29188971,"Le Pont-de-Claix, Gendarmerie",123456*-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_16_6,1,2
A,29846983,"Le Pont-de-Claix, L'Etoile",12345-MEHLV10_ST0_3_HI2425,0,SEM_A_3,1,2
D,28900344,"Grenoble, Gares",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_D_5,1,2
E,29951255,"Fontanil-Cornillon, Palluel",12345-MGHLV12_ST0_1_HI2425,1,SEM_E_1,1,2
B,29337607,"Grenoble, Oxford",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,1,SEM_B_2,1,2
15,29478534,"Grenoble, Verdun - Préfecture",12345-MAHLVI09_ST21_0_HI2425,1,SEM_15_4,1,2
23,29516632,"Saint-Martin-d'Hères, Université - Condillac",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,1,SEM_23_4,1,2
41,29056694,"La Tronche, Grand Sablon",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,1,SEM_41_2,1,2
42,29056658,"Meylan, La Détourbe",1234567-MFHD01_ST6_1_HI2425-MFHD09_ST6_0_HI2425-MFHD13_ST6_0_HI2425,1,SEM_42_1,1,2
5,29983181,"Grenoble, Palais de Justice - Gare",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C5_1,1,2
5,29308560,"Grenoble, Palais de Justice - Gare",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,0,SEM_C5_1,1,2
21,29076441,"Claix, Pont Rouge",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_21_1,1,2
A,30018363,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_2_HI2425,0,SEM_A_3,1,2
A,28908379,"Le Pont-de-Claix, L'Etoile",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,0,SEM_A_3,1,2
D,28879480,"Grenoble, Gares",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,1,SEM_D_5,1,2
C,29836241,"Grenoble, Flandrin - Valmy",12345-MGHLV10_ST0_17_HI2425,0,SEM_C_1,1,2
A,30018527,"Fontaine, La Poya",12345-MEHLV11_ST8_2_HI2425,1,SEM_A_4,1,2
D,29824556,"Grenoble, Gares",12345-MGHLV10_ST0_13_HI2425,1,SEM_D_5,1,2
B,28900563,"Gières, Plaine des Sports",1234567-MGHD02_ST6_1_HI2425-MGHD12_ST6_2_HI2425,0,SEM_B_1,1,2
6-HI2425,28794602,"Grenoble, Oxford",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C6_4,1,2
8,29782728,"Gières, Université - IUT-STAPS",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C8_4,1,2
15,29478535,"Domène, Chenevières",12345-MAHLVI09_ST21_0_HI2425,0,SEM_15_12,1,2
E,29839541,"Grenoble, Louise Michel",12345-MGHLV10_ST0_17_HI2425,0,SEM_E_2,1,2
19,29651521,"Seyssins, Garlettes",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_19_1,1,2
2,29195076,"Grenoble, Louise Michel",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,1,SEM_C2_1,1,2
8,29772388,"Grenoble, Victor Hugo - Belgrade",1234567-MSHDF02_ST6_4_HI2425,1,SEM_C8_1,1,2
50,29056395,"Fontaine, La Poya",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,0,SEM_50_2,1,2
7,29952486,"Seyssins, Comboire",12345-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_C7_2,1,2
3,29551924,"Grenoble, Victor Hugo",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,0,SEM_C3_1,1,2
16,29293366,"Le Pont-de-Claix, Gendarmerie",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,1,SEM_16_6,1,2
41,29407225,"La Tronche, Grand Sablon",12345-MFHLV05_ST0_0_HI2425,1,SEM_41_2,1,2
13,29987418,"Voreppe, Voreppe Gare",12345-MIHLV11_ST0_0_HI2425,1,SEM_C13_1,1,2
D,28900302,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,0,SEM_D_6,1,2
NAVA,29404988,"Grenoble, Chavant",12345-MEHLV11_ST8_2_HI2425,1,,1,2
